Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Svizzera,Price / Svizzera,Compare At Price / Svizzera,Status
prosecco-doc-barboza-brut,,,,,,,,,Cartone da 6 bottiglie,,,,,"",6000.0,,deny,manual,72.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,
brivio-brut-spumante,Spumante Brivio Brut,"<meta charset=""utf-8""><meta charset=""utf-8"">
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-value='{""1"":2,""2"":""Spumante brut metodo Charmat. Prodotto con uve Pinot Bianco e Merlot vinificato in bianco. Perlage fine e persistente, interessante bouquet di note fruttate e floreali. Viene apprezzato come vino per occasioni festive e aperitivi. Si abbina anche a piatti delicati come salmone affumicato e foie gras.\n\nBottiglia da 0,75 L.\n\nProduttore: Brivio Vini SA\n\nConfezione 1 bottiglia""}' data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}'>Spumante brut metodo Charmat. Prodotto con uve Pinot Bianco e Merlot vinificato in bianco. Perlage fine e persistente, interessante bouquet di note fruttate e floreali. Viene apprezzato come vino per occasioni festive e aperitivi. Si abbina anche a piatti delicati come salmone affumicato e foie gras.<br><br>Bottiglia da 0,75 L<br><br>Produttore: Brivio Vini SA</span></p>
<p><span data-sheets-value='{""1"":2,""2"":""Spumante brut metodo Charmat. Prodotto con uve Pinot Bianco e Merlot vinificato in bianco. Perlage fine e persistente, interessante bouquet di note fruttate e floreali. Viene apprezzato come vino per occasioni festive e aperitivi. Si abbina anche a piatti delicati come salmone affumicato e foie gras.\n\nBottiglia da 0,75 L.\n\nProduttore: Brivio Vini SA\n\nConfezione 1 bottiglia""}' data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}'><meta charset=""utf-8"">Desideri aggiungere una confezione regalo? <a href=""https://fondazionelafonte.myshopify.com/products/confezione-regalo-bottiglie"" title=""Confezione regalo per vino"" target=""_blank"" rel=""noopener noreferrer"" data-mce-href=""https://fondazionelafonte.myshopify.com/products/confezione-regalo-bottiglie"">Acquistala qui.</a></span></p>",Brivio Vini SA,,Vini,check-age,true,Quantità,Bottiglia da 0.75 L,,,,,"",1000.0,,deny,manual,17.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/BrivioBrutSpumante_2Z4A1165.jpg?v=1601308937,1,,false,,,,,,,,,,,,,,,kg,,,true,,,active
brivio-brut-spumante,,,,,,,,,Cartone da 6 bottiglie,,,,,"",6000.0,,deny,manual,102.00,,true,false,"",,,,,,,,,,,,,,,,,,,kg,,,,,,
box-medium-4,Box medium 8,"<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nFonterosso 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\n\nConfezione: box in cartone rigido""}'><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nFonterosso 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\n\nConfezione: box in cartone rigido""}'>La confezione contiene:<br></span></span>
<ul>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nFonterosso 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\n\nConfezione: box in cartone rigido""}'>Fonterosso 75 cl</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nFonterosso 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\n\nConfezione: box in cartone rigido""}'>Penne Ticinesi 500 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nFonterosso 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\n\nConfezione: box in cartone rigido""}'>Pesto rosso 90 gr</span></li>
</ul>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nFonterosso 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\n\nConfezione: box in cartone rigido""}'>Confezione: box in cartone rigido</span><br>
</div>
<div><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nFonterosso 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\n\nConfezione: box in cartone rigido""}'></span></div>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nFonterosso 75 cl\nPenne Ticinesi 500 gr\nPesto rosso 90 gr\n\nConfezione: box in cartone rigido""}'>Questo box è disponibile tutto l'anno. Al fine di assicurare una puntuale consegna, è indicato effettuare l'ordine due settimane prima della data di fornitura prevista.</span></div>
<ul></ul>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,,Confezioni,"check-age, Natale",false,Title,Default Title,,,,,"",2500.0,,deny,manual,42.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/BoxMedium8_2Z4A1360.jpg?v=1601307967,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
box-medium-4,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/ConfezioneBox_2Z4A1361_75e06922-2d83-42a9-93e5-a5cd09ae7de9.jpg?v=1601364332,2,,,,,,,,,,,,,,,,,,,,,,,
box-medium-3,Box medium 7,"<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;La confezione contiene:\n\nBianco Rimuss dry senza alcool 25 cl\nPomodori secchi sott'olio 300 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido&quot;}""><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;La confezione contiene:\n\nBianco Rimuss dry senza alcool 25 cl\nPomodori secchi sott'olio 300 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido&quot;}"">La confezione contiene:<br></span></span>
<ul>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;La confezione contiene:\n\nBianco Rimuss dry senza alcool 25 cl\nPomodori secchi sott'olio 300 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido&quot;}"">Bianco Rimuss dry senza alcool 75 cl</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;La confezione contiene:\n\nBianco Rimuss dry senza alcool 25 cl\nPomodori secchi sott'olio 300 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido&quot;}"">Pomodori secchi sott'olio 300 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;La confezione contiene:\n\nBianco Rimuss dry senza alcool 25 cl\nPomodori secchi sott'olio 300 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido&quot;}"">Biscotti varietà Il Fornaio 100 gr</span></li>
</ul>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;La confezione contiene:\n\nBianco Rimuss dry senza alcool 25 cl\nPomodori secchi sott'olio 300 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido&quot;}"">Confezione: box in cartone rigido</span><br>
</div>
<div></div>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":0,""11"":4,""12"":0,""28"":1}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Questo box è disponibile tutto l'anno. Al fine di assicurare una puntuale consegna, è indicato effettuare l'ordine due settimane prima della data di fornitura prevista.&quot;}"">Questo box è disponibile tutto l'anno. Al fine di assicurare una puntuale consegna, è indicato effettuare l'ordine due settimane prima della data di fornitura prevista.</span></div>
<ul></ul>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,,Confezioni,"check-age, Natale",false,Title,Default Title,,,,,"",2500.0,,deny,manual,40.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/BoxMedium7_2Z4A1355.jpg?v=1601307949,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
box-medium-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/ConfezioneBox_2Z4A1361_a9535a08-4558-49c0-bc96-b8bd68380e4f.jpg?v=1601364324,2,,,,,,,,,,,,,,,,,,,,,,,
box-medium-2,Box medium 6,"<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPomodori secchi sott'olio 300 gr\nBiscotti al mais  Il Fornaio 100 gr\n\nConfezione: box in cartone rigido\n&quot;}""><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPomodori secchi sott'olio 300 gr\nBiscotti al mais  Il Fornaio 100 gr\n\nConfezione: box in cartone rigido\n&quot;}"">La confezione contiene:<br></span></span>
<ul>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPomodori secchi sott'olio 300 gr\nBiscotti al mais  Il Fornaio 100 gr\n\nConfezione: box in cartone rigido\n&quot;}"">Prosecco DOC Barboza Brut 75 cl</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPomodori secchi sott'olio 300 gr\nBiscotti al mais  Il Fornaio 100 gr\n\nConfezione: box in cartone rigido\n&quot;}"">Pomodori secchi sott'olio 300 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPomodori secchi sott'olio 300 gr\nBiscotti al mais  Il Fornaio 100 gr\n\nConfezione: box in cartone rigido\n&quot;}"">Biscotti al mais Il Fornaio 100 gr</span></li>
</ul>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPomodori secchi sott'olio 300 gr\nBiscotti al mais  Il Fornaio 100 gr\n\nConfezione: box in cartone rigido\n&quot;}"">Confezione: box in cartone rigido<br></span><br>
</div>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":0,""11"":4,""12"":0,""28"":1}' data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Questo box è disponibile tutto l'anno. Al fine di assicurare una puntuale consegna, è indicato effettuare l'ordine due settimane prima della data di fornitura prevista.&quot;}"">Questo box è disponibile tutto l'anno. Al fine di assicurare una puntuale consegna, è indicato effettuare l'ordine due settimane prima della data di fornitura prevista.</span></div>
<ul></ul>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,,Confezioni,"check-age, Natale",false,Title,Default Title,,,,,"",2500.0,,deny,manual,42.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/BoxMedium6_2Z4A1351.jpg?v=1601307920,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
box-medium-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/ConfezioneBox_2Z4A1361_70b01633-3b2c-480b-89bd-b872369ea75f.jpg?v=1601364316,2,,,,,,,,,,,,,,,,,,,,,,,
box-medium-1,Box medium 5,"<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nOlio \""Macchia Palmane\"" 25 cl\nPenne Ticinesi 500 gr\nSugo di pomodoro al basilico 300 gr\nBiscotti al mais Il Fornaio 100 gr\n\n\nConfezione: box in cartone rigido""}'><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nOlio \""Macchia Palmane\"" 25 cl\nPenne Ticinesi 500 gr\nSugo di pomodoro al basilico 300 gr\nBiscotti al mais Il Fornaio 100 gr\n\n\nConfezione: box in cartone rigido""}'>La confezione contiene:<br></span></span>
<ul>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nOlio \""Macchia Palmane\"" 25 cl\nPenne Ticinesi 500 gr\nSugo di pomodoro al basilico 300 gr\nBiscotti al mais Il Fornaio 100 gr\n\n\nConfezione: box in cartone rigido""}'>Olio ""Macchia Palmane"" 25 cl</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nOlio \""Macchia Palmane\"" 25 cl\nPenne Ticinesi 500 gr\nSugo di pomodoro al basilico 300 gr\nBiscotti al mais Il Fornaio 100 gr\n\n\nConfezione: box in cartone rigido""}'>Penne Ticinesi 500 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nOlio \""Macchia Palmane\"" 25 cl\nPenne Ticinesi 500 gr\nSugo di pomodoro al basilico 300 gr\nBiscotti al mais Il Fornaio 100 gr\n\n\nConfezione: box in cartone rigido""}'>Sugo di pomodoro al basilico 300 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nOlio \""Macchia Palmane\"" 25 cl\nPenne Ticinesi 500 gr\nSugo di pomodoro al basilico 300 gr\nBiscotti al mais Il Fornaio 100 gr\n\n\nConfezione: box in cartone rigido""}'>Biscotti al mais Il Fornaio 100 gr</span></li>
</ul>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nOlio \""Macchia Palmane\"" 25 cl\nPenne Ticinesi 500 gr\nSugo di pomodoro al basilico 300 gr\nBiscotti al mais Il Fornaio 100 gr\n\n\nConfezione: box in cartone rigido""}'>Confezione: box in cartone rigido</span><br>
</div>
<div><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nOlio \""Macchia Palmane\"" 25 cl\nPenne Ticinesi 500 gr\nSugo di pomodoro al basilico 300 gr\nBiscotti al mais Il Fornaio 100 gr\n\n\nConfezione: box in cartone rigido""}'></span></div>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nOlio \""Macchia Palmane\"" 25 cl\nPenne Ticinesi 500 gr\nSugo di pomodoro al basilico 300 gr\nBiscotti al mais Il Fornaio 100 gr\n\n\nConfezione: box in cartone rigido""}'>Questo box è disponibile tutto l'anno. Al fine di assicurare una puntuale consegna, è indicato effettuare l'ordine due settimane prima della data di fornitura prevista.</span></div>
<ul></ul>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,,Confezioni,Natale,false,Title,Default Title,,,,,"",2500.0,,deny,manual,37.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/BoxMedium5_2Z4A1350.jpg?v=1601307899,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
box-medium-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/ConfezioneBox_2Z4A1361_72a67957-9f10-4f88-b4f1-5ac0de6a97ee.jpg?v=1601364307,2,,,,,,,,,,,,,,,,,,,,,,,
box-large-4,Box Large 4,"<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPanettone nostrano 500 gr\nProdotto da spalmare uva 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPanettone nostrano 500 gr\nProdotto da spalmare uva 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>La confezione contiene:<br></span></span>
<ul>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPanettone nostrano 500 gr\nProdotto da spalmare uva 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Prosecco DOC Barboza Brut 75 cl</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPanettone nostrano 500 gr\nProdotto da spalmare uva 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Panettone nostrano 500 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPanettone nostrano 500 gr\nProdotto da spalmare uva 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Prodotto da spalmare uva 340 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPanettone nostrano 500 gr\nProdotto da spalmare uva 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Biscotti al mais Il Fornaio 100 gr</span></li>
<li><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPanettone nostrano 500 gr\nProdotto da spalmare uva 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Biscotti varietà Il Fornaio 100 gr</span></li>
</ul>
<span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPanettone nostrano 500 gr\nProdotto da spalmare uva 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Confezione: box in cartone rigido</span><br>
</div>
<div><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPanettone nostrano 500 gr\nProdotto da spalmare uva 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'></span></div>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<div><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""La confezione contiene:\n\nProsecco DOC Barboza Brut 75 cl\nPanettone nostrano 500 gr\nProdotto da spalmare uva 340 gr\nBiscotti al mais Il Fornaio 100 gr\nBiscotti varietà Il Fornaio 100 gr\n\nConfezione: box in cartone rigido""}'>Questo box contiene prodotti stagionali realizzati artigianalmente. A causa della loro limitata conservabilità (30 giorni), il box potrà essere spedito solo dal 10.12 al 21.12.2020. </span></div>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>",Fondazione La Fonte,,Confezioni,"check-age, Natale",false,Title,Default Title,,,,,"",3580.0,,deny,manual,60.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/BoxLarge4_2Z4A1342.jpg?v=1601307855,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
box-large-4,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/ConfezioneBox_2Z4A1361_5ab02856-fbbf-4b3f-aba4-2b84380e2161.jpg?v=1601364299,2,,,,,,,,,,,,,,,,,,,,,,,
